timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,elapsed_hours
2026-02-26T23:19:12.468645,13450,1.599140,4.95,3.908563e-05,23577,330547200,3.8944
2026-02-26T23:19:57.587578,13500,1.577506,4.84,3.900884e-05,23589,331776000,3.9070
2026-02-26T23:20:42.562966,13550,1.578153,4.85,3.893186e-05,23600,333004800,3.9195
2026-02-26T23:21:27.611741,13600,1.545570,4.69,3.885470e-05,23612,334233600,3.9320
2026-02-26T23:22:12.567873,13650,1.545493,4.69,3.877737e-05,23624,335462400,3.9445
2026-02-26T23:22:57.559764,13700,1.566341,4.79,3.869985e-05,23636,336691200,3.9570
2026-02-26T23:23:42.530618,13750,1.545903,4.69,3.862216e-05,23647,337920000,3.9695
2026-02-26T23:24:27.607544,13800,1.513429,4.54,3.854430e-05,23659,339148800,3.9820
2026-02-26T23:25:12.587387,13850,1.510618,4.53,3.846625e-05,23670,340377600,3.9945
2026-02-26T23:25:58.228018,13900,1.549664,4.71,3.838804e-05,23680,341606400,4.0072
2026-02-26T23:26:43.203273,13950,1.596576,4.94,3.830965e-05,23692,342835200,4.0196
2026-02-26T23:27:27.846612,14000,1.602673,4.97,3.823109e-05,23703,344064000,4.0320
2026-02-26T23:28:22.907914,14050,1.585154,4.88,3.815236e-05,23698,345292800,4.0473
2026-02-26T23:29:07.372224,14100,1.589541,4.90,3.807347e-05,23710,346521600,4.0597
2026-02-26T23:29:51.715559,14150,1.604109,4.97,3.799440e-05,23722,347750400,4.0720
2026-02-26T23:30:36.017824,14200,1.618690,5.05,3.791517e-05,23734,348979200,4.0843
2026-02-26T23:31:20.390903,14250,1.587567,4.89,3.783578e-05,23746,350208000,4.0966
2026-02-26T23:32:04.744205,14300,1.572631,4.82,3.775622e-05,23758,351436800,4.1090
2026-02-26T23:32:49.105025,14350,1.569926,4.81,3.767650e-05,23770,352665600,4.1213
2026-02-26T23:33:33.422025,14400,1.555773,4.74,3.759662e-05,23782,353894400,4.1336
2026-02-26T23:34:17.779302,14450,1.581697,4.86,3.751658e-05,23793,355123200,4.1459
2026-02-26T23:35:02.029991,14500,1.604635,4.98,3.743638e-05,23805,356352000,4.1582
2026-02-26T23:35:46.333895,14550,1.613649,5.02,3.735602e-05,23817,357580800,4.1705
2026-02-26T23:36:30.567608,14600,1.592686,4.92,3.727551e-05,23828,358809600,4.1828
2026-02-26T23:37:14.792000,14650,1.575172,4.83,3.719484e-05,23840,360038400,4.1951
2026-02-26T23:37:59.811118,14700,1.610739,5.01,3.711402e-05,23850,361267200,4.2076
2026-02-26T23:38:44.048439,14750,1.623617,5.07,3.703305e-05,23862,362496000,4.2199
2026-02-26T23:39:28.287421,14800,1.599965,4.95,3.695193e-05,23873,363724800,4.2322
2026-02-26T23:40:12.479662,14850,1.568069,4.80,3.687066e-05,23884,364953600,4.2444
2026-02-26T23:40:56.746252,14900,1.556559,4.74,3.678924e-05,23896,366182400,4.2567
2026-02-26T23:41:40.989182,14950,1.574836,4.83,3.670767e-05,23907,367411200,4.2690
2026-02-26T23:42:25.206482,15000,1.616082,5.03,3.662596e-05,23918,368640000,4.2813
2026-02-26T23:43:56.194660,15050,1.599679,4.95,3.654410e-05,23857,369868800,4.3066
2026-02-26T23:44:40.363698,15100,1.593025,4.92,3.646210e-05,23868,371097600,4.3189
2026-02-26T23:45:24.484418,15150,1.592171,4.91,3.637996e-05,23879,372326400,4.3311
2026-02-26T23:46:08.640604,15200,1.549945,4.71,3.629767e-05,23890,373555200,4.3434
2026-02-26T23:46:52.819454,15250,1.589491,4.90,3.621525e-05,23902,374784000,4.3556
2026-02-26T23:47:36.927939,15300,1.572653,4.82,3.613269e-05,23913,376012800,4.3679
2026-02-26T23:48:21.100323,15350,1.542616,4.68,3.605000e-05,23924,377241600,4.3802
2026-02-26T23:49:05.143024,15400,1.582771,4.87,3.596716e-05,23935,378470400,4.3924
2026-02-26T23:49:49.300434,15450,1.574141,4.83,3.588420e-05,23945,379699200,4.4047
2026-02-26T23:50:33.484251,15500,1.565952,4.79,3.580110e-05,23956,380928000,4.4169
2026-02-26T23:51:17.630229,15550,1.537798,4.65,3.571787e-05,23967,382156800,4.4292
2026-02-26T23:52:01.863236,15600,1.581689,4.86,3.563451e-05,23978,383385600,4.4415
2026-02-26T23:52:46.014273,15650,1.618633,5.05,3.555103e-05,23988,384614400,4.4538
2026-02-26T23:53:30.171369,15700,1.585648,4.88,3.546741e-05,23999,385843200,4.4660
2026-02-26T23:54:14.208250,15750,1.579962,4.85,3.538367e-05,24009,387072000,4.4783
2026-02-26T23:54:58.218961,15800,1.564001,4.78,3.529980e-05,24020,388300800,4.4905
2026-02-26T23:55:42.175150,15850,1.555422,4.74,3.521582e-05,24031,389529600,4.5027
2026-02-26T23:56:26.122649,15900,1.549576,4.71,3.513170e-05,24041,390758400,4.5149
2026-02-26T23:57:10.081545,15950,1.544581,4.69,3.504747e-05,24052,391987200,4.5271
2026-02-26T23:57:54.077431,16000,1.515833,4.55,3.496312e-05,24062,393216000,4.5393
2026-02-26T23:58:50.921527,16050,1.538267,4.66,3.487865e-05,24054,394444800,4.5551
2026-02-26T23:59:34.994659,16100,1.600743,4.96,3.479407e-05,24064,395673600,4.5674
2026-02-27T00:00:18.933172,16150,1.599966,4.95,3.470937e-05,24074,396902400,4.5796
2026-02-27T00:01:02.841536,16200,1.575757,4.83,3.462455e-05,24085,398131200,4.5918
2026-02-27T00:01:46.765868,16250,1.533054,4.63,3.453962e-05,24095,399360000,4.6040
2026-02-27T00:02:31.506051,16300,1.528931,4.61,3.445458e-05,24104,400588800,4.6164
2026-02-27T00:03:15.409635,16350,1.531126,4.62,3.436944e-05,24114,401817600,4.6286
2026-02-27T00:03:59.359295,16400,1.512095,4.54,3.428418e-05,24125,403046400,4.6408
2026-02-27T00:04:43.290389,16450,1.526431,4.60,3.419881e-05,24135,404275200,4.6530
2026-02-27T00:05:27.293028,16500,1.510966,4.53,3.411334e-05,24145,405504000,4.6652
2026-02-27T00:06:11.359694,16550,1.568046,4.80,3.402777e-05,24154,406732800,4.6775
2026-02-27T00:06:55.339073,16600,1.617254,5.04,3.394209e-05,24164,407961600,4.6897
2026-02-27T00:07:39.379804,16650,1.555353,4.74,3.385631e-05,24174,409190400,4.7019
2026-02-27T00:08:23.435792,16700,1.502175,4.49,3.377043e-05,24184,410419200,4.7142
2026-02-27T00:09:07.415487,16750,1.544373,4.69,3.368445e-05,24193,411648000,4.7264
2026-02-27T00:09:51.489383,16800,1.569684,4.81,3.359837e-05,24203,412876800,4.7386
2026-02-27T00:10:35.519217,16850,1.512681,4.54,3.351219e-05,24212,414105600,4.7508
2026-02-27T00:11:19.473211,16900,1.535443,4.64,3.342592e-05,24222,415334400,4.7631
2026-02-27T00:12:03.332950,16950,1.547752,4.70,3.333956e-05,24232,416563200,4.7752
2026-02-27T00:12:47.224251,17000,1.546309,4.69,3.325310e-05,24241,417792000,4.7874
2026-02-27T00:13:43.418696,17050,1.554598,4.73,3.316656e-05,24234,419020800,4.8030
2026-02-27T00:14:27.443327,17100,1.523701,4.59,3.307992e-05,24243,420249600,4.8153
2026-02-27T00:15:12.053144,17150,1.535536,4.64,3.299320e-05,24251,421478400,4.8277
2026-02-27T00:15:55.914001,17200,1.559354,4.76,3.290639e-05,24261,422707200,4.8398
2026-02-27T00:16:39.825926,17250,1.559576,4.76,3.281949e-05,24270,423936000,4.8520
2026-02-27T00:17:23.829405,17300,1.540819,4.67,3.273251e-05,24279,425164800,4.8643
2026-02-27T00:18:07.772269,17350,1.521897,4.58,3.264544e-05,24289,426393600,4.8765
2026-02-27T00:18:51.675349,17400,1.552047,4.72,3.255830e-05,24298,427622400,4.8887
2026-02-27T00:19:35.597483,17450,1.536966,4.65,3.247107e-05,24307,428851200,4.9009
2026-02-27T00:20:19.511565,17500,1.511726,4.53,3.238377e-05,24316,430080000,4.9131
2026-02-27T00:21:03.408960,17550,1.521282,4.58,3.229639e-05,24325,431308800,4.9253
2026-02-27T00:21:47.339795,17600,1.524590,4.59,3.220893e-05,24334,432537600,4.9375
2026-02-27T00:22:31.272708,17650,1.555694,4.74,3.212140e-05,24343,433766400,4.9497
2026-02-27T00:23:15.206284,17700,1.585749,4.88,3.203380e-05,24352,434995200,4.9619
2026-02-27T00:23:59.156340,17750,1.597816,4.94,3.194612e-05,24361,436224000,4.9741
2026-02-27T00:24:43.147433,17800,1.574745,4.83,3.185837e-05,24370,437452800,4.9863
2026-02-27T00:25:27.123696,17850,1.530058,4.62,3.177056e-05,24378,438681600,4.9985
2026-02-27T00:26:11.142740,17900,1.531723,4.63,3.168268e-05,24387,439910400,5.0107
2026-02-27T00:26:55.332567,17950,1.581233,4.86,3.159473e-05,24395,441139200,5.0230
2026-02-27T00:27:39.313128,18000,1.554314,4.73,3.150671e-05,24404,442368000,5.0352
2026-02-27T00:28:32.760405,18050,1.483265,4.41,3.141864e-05,24400,443596800,5.0501
2026-02-27T00:29:16.838818,18100,1.514642,4.55,3.133050e-05,24408,444825600,5.0623
2026-02-27T00:30:00.745831,18150,1.534853,4.64,3.124230e-05,24417,446054400,5.0745
2026-02-27T00:30:44.768147,18200,1.506131,4.51,3.115404e-05,24425,447283200,5.0867
2026-02-27T00:31:28.789782,18250,1.534684,4.64,3.106572e-05,24434,448512000,5.0990
2026-02-27T00:32:12.661638,18300,1.554238,4.73,3.097735e-05,24442,449740800,5.1112
2026-02-27T00:32:56.562106,18350,1.534837,4.64,3.088892e-05,24451,450969600,5.1234
2026-02-27T00:33:40.461326,18400,1.556783,4.74,3.080044e-05,24459,452198400,5.1355
2026-02-27T00:34:24.391236,18450,1.591749,4.91,3.071191e-05,24467,453427200,5.1478
2026-02-27T00:35:08.323887,18500,1.572069,4.82,3.062332e-05,24476,454656000,5.1600
2026-02-27T00:35:52.131580,18550,1.508438,4.52,3.053469e-05,24484,455884800,5.1721
2026-02-27T00:36:36.027828,18600,1.456289,4.29,3.044601e-05,24492,457113600,5.1843
2026-02-27T00:37:19.966960,18650,1.520007,4.57,3.035728e-05,24500,458342400,5.1965
2026-02-27T00:38:03.940211,18700,1.561452,4.77,3.026850e-05,24509,459571200,5.2087
2026-02-27T00:38:47.776837,18750,1.570573,4.81,3.017969e-05,24517,460800000,5.2209
2026-02-27T00:39:32.325451,18800,1.589551,4.90,3.009083e-05,24524,462028800,5.2333
2026-02-27T00:40:16.217776,18850,1.578380,4.85,3.000193e-05,24532,463257600,5.2455
2026-02-27T00:41:00.168794,18900,1.556782,4.74,2.991299e-05,24540,464486400,5.2577
2026-02-27T00:41:44.106219,18950,1.551965,4.72,2.982401e-05,24548,465715200,5.2699
2026-02-27T00:42:28.009961,19000,1.558094,4.75,2.973499e-05,24556,466944000,5.2821
2026-02-27T00:43:24.887471,19050,1.517586,4.56,2.964594e-05,24547,468172800,5.2979
2026-02-27T00:44:08.936261,19100,1.524282,4.59,2.955686e-05,24555,469401600,5.3101
2026-02-27T00:44:52.843622,19150,1.565958,4.79,2.946774e-05,24563,470630400,5.3223
2026-02-27T00:45:36.799463,19200,1.581150,4.86,2.937859e-05,24570,471859200,5.3345
2026-02-27T00:46:20.567511,19250,1.528894,4.61,2.928941e-05,24578,473088000,5.3467
2026-02-27T00:47:04.468347,19300,1.511379,4.53,2.920021e-05,24586,474316800,5.3589
2026-02-27T00:47:48.349406,19350,1.523226,4.59,2.911097e-05,24594,475545600,5.3711
2026-02-27T00:48:32.317958,19400,1.535865,4.65,2.902171e-05,24602,476774400,5.3833
2026-02-27T00:49:16.185982,19450,1.536802,4.65,2.893243e-05,24609,478003200,5.3955
2026-02-27T00:50:00.098436,19500,1.518896,4.57,2.884313e-05,24617,479232000,5.4077
2026-02-27T00:50:43.915415,19550,1.529544,4.62,2.875380e-05,24625,480460800,5.4198
2026-02-27T00:51:28.404578,19600,1.528718,4.61,2.866445e-05,24631,481689600,5.4322
2026-02-27T00:52:12.311176,19650,1.503092,4.50,2.857509e-05,24639,482918400,5.4444
2026-02-27T00:52:56.188912,19700,1.513517,4.54,2.848571e-05,24646,484147200,5.4566
2026-02-27T00:53:40.157764,19750,1.530683,4.62,2.839631e-05,24654,485376000,5.4688
2026-02-27T00:54:24.093140,19800,1.515023,4.55,2.830690e-05,24661,486604800,5.4810
2026-02-27T00:55:08.079663,19850,1.515693,4.55,2.821747e-05,24668,487833600,5.4932
2026-02-27T00:55:52.063726,19900,1.527186,4.61,2.812804e-05,24676,489062400,5.5054
2026-02-27T00:56:36.072099,19950,1.537537,4.65,2.803859e-05,24683,490291200,5.5177
2026-02-27T00:57:20.089030,20000,1.507621,4.52,2.794914e-05,24690,491520000,5.5299
2026-02-27T00:58:52.310236,20050,1.502096,4.49,2.785968e-05,24638,492748800,5.5555
2026-02-27T00:59:36.177846,20100,1.526377,4.60,2.777021e-05,24645,493977600,5.5677
2026-02-27T01:00:20.010145,20150,1.528805,4.61,2.768074e-05,24652,495206400,5.5799
2026-02-27T01:01:03.835053,20200,1.546577,4.70,2.759127e-05,24660,496435200,5.5920
2026-02-27T01:01:47.746872,20250,1.546662,4.70,2.750179e-05,24667,497664000,5.6042
2026-02-27T01:02:31.514696,20300,1.517350,4.56,2.741231e-05,24674,498892800,5.6164
2026-02-27T01:03:15.393616,20350,1.525395,4.60,2.732284e-05,24682,500121600,5.6286
2026-02-27T01:03:59.302203,20400,1.519535,4.57,2.723337e-05,24689,501350400,5.6408
2026-02-27T01:04:43.134519,20450,1.517183,4.56,2.714390e-05,24696,502579200,5.6530
2026-02-27T01:05:26.965399,20500,1.522709,4.58,2.705444e-05,24703,503808000,5.6651
2026-02-27T01:06:10.793058,20550,1.477145,4.38,2.696499e-05,24710,505036800,5.6773
2026-02-27T01:06:54.644722,20600,1.481077,4.40,2.687554e-05,24717,506265600,5.6895
2026-02-27T01:07:38.485432,20650,1.503805,4.50,2.678610e-05,24724,507494400,5.7017
2026-02-27T01:08:22.333986,20700,1.485439,4.42,2.669668e-05,24732,508723200,5.7138
2026-02-27T01:09:06.183940,20750,1.476746,4.38,2.660727e-05,24739,509952000,5.7260
2026-02-27T01:09:50.089528,20800,1.522650,4.58,2.651787e-05,24745,511180800,5.7382
2026-02-27T01:10:33.981059,20850,1.523128,4.59,2.642849e-05,24752,512409600,5.7504
2026-02-27T01:11:17.905581,20900,1.488756,4.43,2.633912e-05,24759,513638400,5.7626
2026-02-27T01:12:01.848789,20950,1.515955,4.55,2.624977e-05,24766,514867200,5.7748
2026-02-27T01:12:45.774398,21000,1.535972,4.65,2.616045e-05,24773,516096000,5.7870
2026-02-27T01:13:40.242808,21050,1.540973,4.67,2.607114e-05,24767,517324800,5.8022
2026-02-27T01:14:24.296634,21100,1.516310,4.56,2.598186e-05,24773,518553600,5.8144
2026-02-27T01:15:08.195113,21150,1.497619,4.47,2.589260e-05,24780,519782400,5.8266
2026-02-27T01:15:52.027073,21200,1.511273,4.53,2.580336e-05,24787,521011200,5.8388
2026-02-27T01:16:36.623576,21250,1.544484,4.69,2.571416e-05,24793,522240000,5.8511
2026-02-27T01:17:20.511082,21300,1.526112,4.60,2.562498e-05,24800,523468800,5.8633
2026-02-27T01:18:04.421051,21350,1.481963,4.40,2.553583e-05,24806,524697600,5.8755
2026-02-27T01:18:48.331467,21400,1.503360,4.50,2.544671e-05,24813,525926400,5.8877
2026-02-27T01:19:32.212407,21450,1.520232,4.57,2.535762e-05,24819,527155200,5.8999
2026-02-27T01:20:16.114394,21500,1.506071,4.51,2.526857e-05,24826,528384000,5.9121
2026-02-27T01:21:00.052766,21550,1.503152,4.50,2.517955e-05,24832,529612800,5.9243
2026-02-27T01:21:43.978374,21600,1.500274,4.48,2.509057e-05,24839,530841600,5.9365
2026-02-27T01:22:27.838087,21650,1.489934,4.44,2.500163e-05,24845,532070400,5.9487
2026-02-27T01:23:11.735712,21700,1.499736,4.48,2.491273e-05,24852,533299200,5.9609
2026-02-27T01:23:55.556719,21750,1.525649,4.60,2.482387e-05,24858,534528000,5.9731
2026-02-27T01:24:39.373951,21800,1.494126,4.46,2.473505e-05,24865,535756800,5.9852
2026-02-27T01:25:23.197688,21850,1.482073,4.40,2.464627e-05,24871,536985600,5.9974
2026-02-27T01:26:07.047186,21900,1.492996,4.45,2.455754e-05,24878,538214400,6.0096
2026-02-27T01:26:50.775420,21950,1.488572,4.43,2.446886e-05,24884,539443200,6.0217
2026-02-27T01:27:34.506054,22000,1.527581,4.61,2.438022e-05,24891,540672000,6.0339
2026-02-27T01:28:30.147572,22050,1.506067,4.51,2.429164e-05,24883,541900800,6.0494
2026-02-27T01:29:13.986421,22100,1.490596,4.44,2.420310e-05,24890,543129600,6.0615
2026-02-27T01:29:57.770939,22150,1.543237,4.68,2.411462e-05,24896,544358400,6.0737
2026-02-27T01:30:41.392577,22200,1.524538,4.59,2.402619e-05,24903,545587200,6.0858
2026-02-27T01:31:25.116346,22250,1.504028,4.50,2.393781e-05,24909,546816000,6.0980
2026-02-27T01:32:08.855733,22300,1.539528,4.66,2.384949e-05,24915,548044800,6.1101
2026-02-27T01:32:52.555238,22350,1.514638,4.55,2.376123e-05,24922,549273600,6.1222
2026-02-27T01:33:36.326374,22400,1.453369,4.28,2.367303e-05,24928,550502400,6.1344
2026-02-27T01:34:20.041577,22450,1.467474,4.34,2.358489e-05,24934,551731200,6.1465
2026-02-27T01:35:03.765438,22500,1.501737,4.49,2.349681e-05,24940,552960000,6.1587
2026-02-27T01:35:47.496698,22550,1.474580,4.37,2.340879e-05,24947,554188800,6.1708
2026-02-27T01:36:31.310378,22600,1.482095,4.40,2.332084e-05,24953,555417600,6.1830
2026-02-27T01:37:15.084808,22650,1.493632,4.45,2.323295e-05,24959,556646400,6.1952
2026-02-27T01:37:58.842710,22700,1.509527,4.52,2.314514e-05,24965,557875200,6.2073
2026-02-27T01:38:42.541696,22750,1.522858,4.59,2.305739e-05,24971,559104000,6.2195
2026-02-27T01:39:26.235863,22800,1.538097,4.66,2.296971e-05,24977,560332800,6.2316
2026-02-27T01:40:10.048362,22850,1.545876,4.69,2.288210e-05,24983,561561600,6.2438
2026-02-27T01:40:53.828457,22900,1.538321,4.66,2.279457e-05,24989,562790400,6.2559
2026-02-27T01:41:37.532920,22950,1.526178,4.60,2.270711e-05,24995,564019200,6.2681
2026-02-27T01:42:21.248785,23000,1.515232,4.55,2.261972e-05,25001,565248000,6.2802
2026-02-27T01:43:15.830003,23050,1.513067,4.54,2.253242e-05,24995,566476800,6.2954
2026-02-27T01:43:59.672174,23100,1.543798,4.68,2.244519e-05,25001,567705600,6.3076
2026-02-27T01:44:43.420039,23150,1.566302,4.79,2.235804e-05,25007,568934400,6.3197
2026-02-27T01:45:27.139157,23200,1.514547,4.55,2.227097e-05,25013,570163200,6.3318
2026-02-27T01:46:10.826123,23250,1.523376,4.59,2.218399e-05,25019,571392000,6.3440
2026-02-27T01:46:54.540219,23300,1.529740,4.62,2.209709e-05,25025,572620800,6.3561
2026-02-27T01:47:38.237797,23350,1.521776,4.58,2.201027e-05,25031,573849600,6.3683
2026-02-27T01:48:21.907557,23400,1.490078,4.44,2.192355e-05,25037,575078400,6.3804
2026-02-27T01:49:05.660937,23450,1.504743,4.50,2.183691e-05,25042,576307200,6.3925
2026-02-27T01:49:49.387172,23500,1.525392,4.60,2.175036e-05,25048,577536000,6.4047
2026-02-27T01:50:33.135063,23550,1.514683,4.55,2.166390e-05,25054,578764800,6.4168
2026-02-27T01:51:16.877969,23600,1.534141,4.64,2.157753e-05,25060,579993600,6.4290
2026-02-27T01:52:01.282235,23650,1.498934,4.48,2.149126e-05,25065,581222400,6.4413
2026-02-27T01:52:45.007523,23700,1.523547,4.59,2.140508e-05,25071,582451200,6.4535
2026-02-27T01:53:28.710196,23750,1.548758,4.71,2.131900e-05,25076,583680000,6.4656
2026-02-27T01:54:12.405404,23800,1.520910,4.58,2.123301e-05,25082,584908800,6.4778
2026-02-27T01:54:56.111365,23850,1.545818,4.69,2.114713e-05,25088,586137600,6.4899
2026-02-27T01:55:39.835532,23900,1.580362,4.86,2.106134e-05,25093,587366400,6.5020
2026-02-27T01:56:23.554276,23950,1.577588,4.84,2.097566e-05,25099,588595200,6.5142
2026-02-27T01:57:07.296282,24000,1.536309,4.65,2.089008e-05,25104,589824000,6.5263
2026-02-27T01:58:01.570787,24050,1.519494,4.57,2.080460e-05,25099,591052800,6.5414
2026-02-27T01:58:45.439228,24100,1.495105,4.46,2.071924e-05,25104,592281600,6.5536
2026-02-27T01:59:29.257662,24150,1.491186,4.44,2.063397e-05,25110,593510400,6.5658
2026-02-27T02:00:13.002679,24200,1.543908,4.68,2.054882e-05,25115,594739200,6.5779
2026-02-27T02:00:56.668210,24250,1.541298,4.67,2.046378e-05,25121,595968000,6.5901
2026-02-27T02:01:40.368799,24300,1.549651,4.71,2.037884e-05,25126,597196800,6.6022
2026-02-27T02:02:24.070247,24350,1.562578,4.77,2.029402e-05,25132,598425600,6.6143
2026-02-27T02:03:07.776566,24400,1.533972,4.64,2.020932e-05,25137,599654400,6.6265
2026-02-27T02:03:52.136079,24450,1.541192,4.67,2.012473e-05,25142,600883200,6.6388
2026-02-27T02:04:35.826471,24500,1.524580,4.59,2.004025e-05,25147,602112000,6.6509
2026-02-27T02:05:19.461694,24550,1.496980,4.47,1.995590e-05,25153,603340800,6.6630
2026-02-27T02:06:03.138892,24600,1.470777,4.35,1.987166e-05,25158,604569600,6.6752
2026-02-27T02:06:46.835940,24650,1.479631,4.39,1.978755e-05,25164,605798400,6.6873
2026-02-27T02:07:30.519627,24700,1.540791,4.67,1.970355e-05,25169,607027200,6.6995
2026-02-27T02:08:14.286531,24750,1.524934,4.59,1.961968e-05,25174,608256000,6.7116
2026-02-27T02:08:58.008448,24800,1.480502,4.40,1.953594e-05,25180,609484800,6.7238
2026-02-27T02:09:41.744063,24850,1.496959,4.47,1.945232e-05,25185,610713600,6.7359
2026-02-27T02:10:25.437809,24900,1.505183,4.50,1.936882e-05,25190,611942400,6.7480
2026-02-27T02:11:09.178953,24950,1.536321,4.65,1.928546e-05,25195,613171200,6.7602
2026-02-27T02:11:52.899851,25000,1.571655,4.81,1.920223e-05,25201,614400000,6.7723
2026-02-27T02:13:26.660381,25050,1.532568,4.63,1.911912e-05,25154,615628800,6.7984
2026-02-27T02:14:10.347121,25100,1.485916,4.42,1.903615e-05,25160,616857600,6.8105
2026-02-27T02:14:54.023715,25150,1.493131,4.45,1.895331e-05,25165,618086400,6.8226
2026-02-27T02:15:37.708472,25200,1.512762,4.54,1.887061e-05,25170,619315200,6.8348
2026-02-27T02:16:21.356547,25250,1.510819,4.53,1.878805e-05,25175,620544000,6.8469
2026-02-27T02:17:05.070374,25300,1.544331,4.68,1.870562e-05,25181,621772800,6.8591
2026-02-27T02:17:48.767723,25350,1.522559,4.58,1.862333e-05,25186,623001600,6.8712
2026-02-27T02:18:32.401153,25400,1.506817,4.51,1.854119e-05,25191,624230400,6.8833
2026-02-27T02:19:16.088159,25450,1.528711,4.61,1.845918e-05,25196,625459200,6.8954
2026-02-27T02:19:59.749815,25500,1.524304,4.59,1.837732e-05,25201,626688000,6.9076
2026-02-27T02:20:43.417806,25550,1.521480,4.58,1.829560e-05,25206,627916800,6.9197
2026-02-27T02:21:27.122196,25600,1.472061,4.36,1.821402e-05,25212,629145600,6.9318
2026-02-27T02:22:10.834830,25650,1.496056,4.46,1.813260e-05,25217,630374400,6.9440
2026-02-27T02:22:54.520901,25700,1.523032,4.59,1.805132e-05,25222,631603200,6.9561
2026-02-27T02:23:38.248737,25750,1.500773,4.49,1.797019e-05,25227,632832000,6.9683
2026-02-27T02:24:21.897585,25800,1.509740,4.53,1.788921e-05,25232,634060800,6.9804
2026-02-27T02:25:05.594094,25850,1.502485,4.49,1.780839e-05,25237,635289600,6.9925
2026-02-27T02:25:49.310001,25900,1.470321,4.35,1.772771e-05,25242,636518400,7.0047
2026-02-27T02:26:33.011810,25950,1.483339,4.41,1.764719e-05,25247,637747200,7.0168
2026-02-27T02:27:16.720091,26000,1.502735,4.49,1.756683e-05,25252,638976000,7.0290
2026-02-27T02:28:11.767629,26050,1.483983,4.41,1.748663e-05,25245,640204800,7.0442
2026-02-27T02:28:56.173521,26100,1.468279,4.34,1.740658e-05,25250,641433600,7.0566
2026-02-27T02:29:39.895995,26150,1.451468,4.27,1.732669e-05,25255,642662400,7.0687
2026-02-27T02:30:23.632553,26200,1.450668,4.27,1.724697e-05,25259,643891200,7.0809
2026-02-27T02:31:07.399214,26250,1.459628,4.30,1.716740e-05,25264,645120000,7.0930
2026-02-27T02:31:51.057139,26300,1.459437,4.30,1.708800e-05,25269,646348800,7.1052
2026-02-27T02:32:34.795348,26350,1.489260,4.43,1.700876e-05,25274,647577600,7.1173
2026-02-27T02:33:18.534441,26400,1.512072,4.54,1.692969e-05,25279,648806400,7.1295
2026-02-27T02:34:02.177622,26450,1.454308,4.28,1.685079e-05,25284,650035200,7.1416
2026-02-27T02:34:45.894419,26500,1.455567,4.29,1.677205e-05,25288,651264000,7.1537
2026-02-27T02:35:29.606373,26550,1.550343,4.71,1.669349e-05,25293,652492800,7.1659
2026-02-27T02:36:13.313469,26600,1.575737,4.83,1.661509e-05,25298,653721600,7.1780
2026-02-27T02:36:56.986457,26650,1.521035,4.58,1.653687e-05,25303,654950400,7.1901
2026-02-27T02:37:40.710473,26700,1.507205,4.51,1.645882e-05,25308,656179200,7.2023
