timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,val_loss,linux_bench_acc,stage
2026-03-05T21:07:16.192999,9600,2.646729,14.11,1.000000e-03,18347,314572800,0.3146,4.7627,,,1
2026-03-05T21:09:34.923109,9650,2.723205,15.23,1.000000e-03,18294,316211200,0.3162,4.8013,,,1
2026-03-05T21:11:59.125937,9700,2.932973,18.78,1.000000e-03,18237,317849600,0.3178,4.8413,,,1
2026-03-05T21:14:23.778879,9750,3.082525,21.81,1.000000e-03,18180,319488000,0.3195,4.8815,,,1
2026-03-05T21:16:47.359046,9800,3.064171,21.42,1.000000e-03,18125,321126400,0.3211,4.9214,,,1
2026-03-05T21:19:11.113858,9850,3.072183,21.59,1.000000e-03,18071,322764800,0.3228,4.9613,,,1
2026-03-05T21:21:34.600076,9900,3.083445,21.83,1.000000e-03,18018,324403200,0.3244,5.0012,,,1
2026-03-05T21:23:58.147426,9950,3.013806,20.36,1.000000e-03,17966,326041600,0.3260,5.0410,,,1
2026-03-05T21:26:16.526449,10000,3.038500,20.87,1.000000e-03,17920,327680000,0.3277,5.0795,,,1
2026-03-05T21:26:19.629080,10000,3.038500,20.87,1.000000e-03,17917,327680000,0.3277,5.0803,3.496697,,1
2026-03-05T21:30:44.042608,10000,3.038500,20.87,1.000000e-03,17661,327680000,0.3277,5.1538,,0.1550,1
2026-03-05T21:33:18.295002,10050,3.062962,21.39,1.000000e-03,17603,329318400,0.3293,5.1966,,,1
2026-03-05T21:35:42.993104,10100,2.985162,19.79,1.000000e-03,17555,330956800,0.3310,5.2368,,,1
2026-03-05T21:38:11.491345,10150,2.972555,19.54,1.000000e-03,17504,332595200,0.3326,5.2781,,,1
2026-03-05T21:40:38.994872,10200,2.939494,18.91,1.000000e-03,17455,334233600,0.3342,5.3191,,,1
2026-03-05T21:43:06.481154,10250,2.842775,17.16,1.000000e-03,17406,335872000,0.3359,5.3600,,,1
2026-03-05T21:45:27.635855,10300,2.893016,18.05,1.000000e-03,17364,337510400,0.3375,5.3992,,,1
2026-03-05T21:47:41.321845,10350,2.947203,19.05,1.000000e-03,17329,339148800,0.3391,5.4364,,,1
2026-03-05T21:49:53.235249,10400,2.921167,18.56,1.000000e-03,17296,340787200,0.3408,5.4730,,,1
2026-03-05T21:52:09.919477,10450,2.967190,19.44,1.000000e-03,17260,342425600,0.3424,5.5110,,,1
2026-03-05T21:54:17.939886,10500,3.020160,20.49,1.000000e-03,17231,344064000,0.3441,5.5465,,,1
2026-03-05T21:56:31.364263,10550,3.021236,20.52,1.000000e-03,17198,345702400,0.3457,5.5836,,,1
2026-03-05T21:58:45.358602,10600,2.969015,19.47,1.000000e-03,17165,347340800,0.3473,5.6208,,,1
2026-03-05T22:01:02.832435,10650,3.001239,20.11,1.000000e-03,17130,348979200,0.3490,5.6590,,,1
2026-03-05T22:03:19.653352,10700,3.015931,20.41,1.000000e-03,17096,350617600,0.3506,5.6970,,,1
2026-03-05T22:05:30.817448,10750,2.961034,19.32,1.000000e-03,17066,352256000,0.3523,5.7335,,,1
2026-03-05T22:07:12.172147,10800,2.927150,18.67,1.000000e-03,17062,353894400,0.3539,5.7616,,,1
2026-03-05T22:08:39.116096,10850,2.865228,17.55,1.000000e-03,17069,355532800,0.3555,5.7858,,,1
2026-03-05T22:10:06.416035,10900,2.927089,18.67,1.000000e-03,17076,357171200,0.3572,5.8100,,,1
2026-03-05T22:11:33.736930,10950,2.941307,18.94,1.000000e-03,17083,358809600,0.3588,5.8343,,,1
2026-03-05T22:13:00.250920,11000,2.903572,18.24,1.000000e-03,17091,360448000,0.3604,5.8583,,,1
2026-03-05T22:13:02.243380,11000,2.903572,18.24,1.000000e-03,17089,360448000,0.3604,5.8589,3.472183,,1
2026-03-05T22:14:41.320334,11050,2.956435,19.23,1.000000e-03,17087,362086400,0.3621,5.8864,,,1
2026-03-05T22:16:07.852051,11100,3.024689,20.59,1.000000e-03,17094,363724800,0.3637,5.9104,,,1
2026-03-05T22:17:34.718851,11150,3.020214,20.50,1.000000e-03,17102,365363200,0.3654,5.9345,,,1
2026-03-05T22:19:04.118519,11200,2.998819,20.06,1.000000e-03,17107,367001600,0.3670,5.9594,,,1
2026-03-05T22:20:30.533101,11250,3.008804,20.26,1.000000e-03,17114,368640000,0.3686,5.9834,,,1
2026-03-05T22:21:56.855226,11300,2.973912,19.57,1.000000e-03,17122,370278400,0.3703,6.0074,,,1
2026-03-05T22:23:23.546143,11350,3.037148,20.85,1.000000e-03,17129,371916800,0.3719,6.0314,,,1
2026-03-05T22:24:50.172699,11400,3.037121,20.85,1.000000e-03,17136,373555200,0.3736,6.0555,,,1
2026-03-05T22:26:16.723235,11450,2.934965,18.82,1.000000e-03,17143,375193600,0.3752,6.0795,,,1
2026-03-05T22:27:44.525009,11500,2.920561,18.55,1.000000e-03,17149,376832000,0.3768,6.1039,,,1
2026-03-05T22:29:10.715968,11550,2.982097,19.73,1.000000e-03,17156,378470400,0.3785,6.1279,,,1
2026-03-05T22:30:37.095340,11600,2.948945,19.09,1.000000e-03,17163,380108800,0.3801,6.1519,,,1
2026-03-05T22:32:04.026228,11650,2.989670,19.88,1.000000e-03,17170,381747200,0.3817,6.1760,,,1
2026-03-05T22:33:30.083066,11700,3.010295,20.29,1.000000e-03,17177,383385600,0.3834,6.1999,,,1
2026-03-05T22:34:57.273612,11750,2.899728,18.17,1.000000e-03,17183,385024000,0.3850,6.2241,,,1
2026-03-05T22:36:23.406792,11800,2.908926,18.34,1.000000e-03,17190,386662400,0.3867,6.2481,,,1
2026-03-05T22:37:49.960108,11850,2.938578,18.89,1.000000e-03,17197,388300800,0.3883,6.2721,,,1
2026-03-05T22:39:18.031047,11900,2.959668,19.29,1.000000e-03,17202,389939200,0.3899,6.2966,,,1
2026-03-05T22:40:44.406666,11950,3.006709,20.22,1.000000e-03,17209,391577600,0.3916,6.3206,,,1
2026-03-05T22:42:10.895737,12000,3.039260,20.89,1.000000e-03,17216,393216000,0.3932,6.3446,,,1
2026-03-05T22:42:12.889163,12000,3.039260,20.89,1.000000e-03,17214,393216000,0.3932,6.3451,3.501147,,1
2026-03-05T22:43:54.162663,12050,2.999149,20.07,1.000000e-03,17210,394854400,0.3949,6.3733,,,1
2026-03-05T22:45:20.764497,12100,2.985822,19.80,1.000000e-03,17216,396492800,0.3965,6.3973,,,1
2026-03-05T22:46:46.902310,12150,3.004223,20.17,1.000000e-03,17223,398131200,0.3981,6.4213,,,1
2026-03-05T22:48:13.508304,12200,2.996689,20.02,1.000000e-03,17229,399769600,0.3998,6.4453,,,1
2026-03-05T22:49:39.643695,12250,2.971883,19.53,1.000000e-03,17236,401408000,0.4014,6.4692,,,1
2026-03-05T22:51:06.424527,12300,3.016139,20.41,1.000000e-03,17242,403046400,0.4030,6.4933,,,1
2026-03-05T22:52:32.647436,12350,3.011988,20.33,1.000000e-03,17248,404684800,0.4047,6.5173,,,1
2026-03-05T22:53:59.125183,12400,2.979203,19.67,1.000000e-03,17255,406323200,0.4063,6.5413,,,1
2026-03-05T22:55:25.777235,12450,3.078348,21.72,1.000000e-03,17261,407961600,0.4080,6.5654,,,1
2026-03-05T22:56:52.180255,12500,3.069621,21.53,1.000000e-03,17267,409600000,0.4096,6.5894,,,1
2026-03-05T22:58:18.778046,12550,3.013927,20.37,1.000000e-03,17273,411238400,0.4112,6.6134,,,1
2026-03-05T22:59:45.662835,12600,3.023271,20.56,1.000000e-03,17279,412876800,0.4129,6.6376,,,1
2026-03-05T23:01:13.660580,12650,3.011753,20.32,1.000000e-03,17284,414515200,0.4145,6.6620,,,1
2026-03-05T23:02:40.265781,12700,2.982471,19.74,1.000000e-03,17289,416153600,0.4162,6.6861,,,1
2026-03-05T23:04:06.573374,12750,2.978158,19.65,1.000000e-03,17295,417792000,0.4178,6.7101,,,1
2026-03-05T23:05:32.919099,12800,2.922773,18.59,1.000000e-03,17301,419430400,0.4194,6.7340,,,1
2026-03-05T23:07:02.512451,12850,2.850020,17.29,1.000000e-03,17305,421068800,0.4211,6.7589,,,1
2026-03-05T23:08:28.702985,12900,2.845145,17.20,1.000000e-03,17311,422707200,0.4227,6.7829,,,1
2026-03-05T23:09:55.122564,12950,2.934621,18.81,1.000000e-03,17317,424345600,0.4243,6.8069,,,1
2026-03-05T23:11:21.402575,13000,2.962028,19.34,1.000000e-03,17323,425984000,0.4260,6.8308,,,1
2026-03-05T23:11:23.490677,13000,2.962028,19.34,1.000000e-03,17321,425984000,0.4260,6.8314,3.490593,,1
2026-03-05T23:12:59.882729,13050,2.899099,18.16,1.000000e-03,17320,427622400,0.4276,6.8582,,,1
2026-03-05T23:14:25.941237,13100,2.976466,19.62,1.000000e-03,17326,429260800,0.4293,6.8821,,,1
2026-03-05T23:15:52.541024,13150,2.951423,19.13,1.000000e-03,17332,430899200,0.4309,6.9062,,,1
2026-03-05T23:17:18.580510,13200,2.927043,18.67,1.000000e-03,17337,432537600,0.4325,6.9301,,,1
2026-03-05T23:18:45.343187,13250,2.851788,17.32,1.000000e-03,17343,434176000,0.4342,6.9542,,,1
2026-03-05T23:20:11.288584,13300,2.608327,13.58,1.000000e-03,17349,435814400,0.4358,6.9780,,,1
2026-03-05T23:21:37.609053,13350,2.695449,14.81,1.000000e-03,17354,437452800,0.4375,7.0020,,,1
2026-03-05T23:23:05.158589,13400,2.954440,19.19,1.000000e-03,17359,439091200,0.4391,7.0263,,,1
2026-03-05T23:24:32.491109,13450,2.967273,19.44,1.000000e-03,17364,440729600,0.4407,7.0506,,,1
2026-03-05T23:25:58.598938,13500,2.862776,17.51,1.000000e-03,17369,442368000,0.4424,7.0745,,,1
2026-03-05T23:27:25.029659,13550,2.903493,18.24,1.000000e-03,17375,444006400,0.4440,7.0985,,,1
2026-03-05T23:28:51.465759,13600,2.968176,19.46,1.000000e-03,17380,445644800,0.4456,7.1225,,,1
2026-03-05T23:30:17.989032,13650,2.998394,20.05,1.000000e-03,17385,447283200,0.4473,7.1466,,,1
2026-03-05T23:31:44.331328,13700,3.045939,21.03,1.000000e-03,17391,448921600,0.4489,7.1705,,,1
2026-03-05T23:33:12.482397,13750,3.036550,20.83,1.000000e-03,17395,450560000,0.4506,7.1950,,,1
2026-03-05T23:34:38.839716,13800,2.991798,19.92,1.000000e-03,17400,452198400,0.4522,7.2190,,,1
2026-03-05T23:36:05.008068,13850,3.026779,20.63,1.000000e-03,17405,453836800,0.4538,7.2430,,,1
2026-03-05T23:37:31.122956,13900,3.060518,21.34,1.000000e-03,17411,455475200,0.4555,7.2669,,,1
2026-03-05T23:38:57.495917,13950,2.997238,20.03,1.000000e-03,17416,457113600,0.4571,7.2909,,,1
2026-03-05T23:40:23.738784,14000,2.946441,19.04,1.000000e-03,17421,458752000,0.4588,7.3148,,,1
2026-03-05T23:40:25.728738,14000,2.946441,19.04,1.000000e-03,17420,458752000,0.4588,7.3154,3.488203,,1
2026-03-05T23:42:07.715204,14050,2.902405,18.22,1.000000e-03,17414,460390400,0.4604,7.3437,,,1
2026-03-05T23:43:33.539224,14100,2.843702,17.18,1.000000e-03,17420,462028800,0.4620,7.3675,,,1
2026-03-05T23:44:59.836087,14150,2.862378,17.50,1.000000e-03,17425,463667200,0.4637,7.3915,,,1
2026-03-05T23:46:25.987688,14200,2.990157,19.89,1.000000e-03,17430,465305600,0.4653,7.4154,,,1
2026-03-05T23:47:52.120811,14250,3.004269,20.17,1.000000e-03,17435,466944000,0.4669,7.4394,,,1
2026-03-05T23:49:19.753885,14300,2.946053,19.03,1.000000e-03,17439,468582400,0.4686,7.4637,,,1
2026-03-05T23:50:45.818205,14350,2.912079,18.39,1.000000e-03,17444,470220800,0.4702,7.4876,,,1
2026-03-05T23:52:12.179332,14400,2.861470,17.49,1.000000e-03,17449,471859200,0.4719,7.5116,,,1
2026-03-05T23:53:38.344703,14450,2.858841,17.44,1.000000e-03,17454,473497600,0.4735,7.5355,,,1
2026-03-05T23:55:04.571978,14500,2.903056,18.23,1.000000e-03,17459,475136000,0.4751,7.5595,,,1
2026-03-05T23:56:30.903692,14550,2.870794,17.65,1.000000e-03,17464,476774400,0.4768,7.5835,,,1
2026-03-05T23:57:57.102154,14600,2.910373,18.36,1.000000e-03,17469,478412800,0.4784,7.6074,,,1
2026-03-05T23:59:23.687960,14650,2.934034,18.80,1.000000e-03,17473,480051200,0.4801,7.6315,,,1
2026-03-06T00:00:49.995421,14700,2.882517,17.86,1.000000e-03,17478,481689600,0.4817,7.6554,,,1
2026-03-06T00:02:16.352876,14750,2.874798,17.72,1.000000e-03,17483,483328000,0.4833,7.6794,,,1
2026-03-06T00:03:42.639304,14800,2.884072,17.89,1.000000e-03,17487,484966400,0.4850,7.7034,,,1
2026-03-06T00:05:09.071029,14850,2.827097,16.90,1.000000e-03,17492,486604800,0.4866,7.7274,,,1
2026-03-06T00:06:36.726880,14900,2.816754,16.72,1.000000e-03,17496,488243200,0.4882,7.7518,,,1
2026-03-06T00:08:02.774578,14950,2.883914,17.88,1.000000e-03,17501,489881600,0.4899,7.7757,,,1
2026-03-06T00:09:28.844076,15000,2.940775,18.93,1.000000e-03,17505,491520000,0.4915,7.7996,,,1
2026-03-06T00:09:30.830856,15000,2.940775,18.93,1.000000e-03,17504,491520000,0.4915,7.8001,3.462476,,1
2026-03-06T00:11:07.618220,15050,2.927003,18.67,1.000000e-03,17502,493158400,0.4932,7.8270,,,1
2026-03-06T00:12:34.285773,15100,2.881480,17.84,1.000000e-03,17506,494796800,0.4948,7.8511,,,1
2026-03-06T00:14:00.213019,15150,2.970398,19.50,1.000000e-03,17511,496435200,0.4964,7.8750,,,1
2026-03-06T00:15:26.469544,15200,2.968675,19.47,1.000000e-03,17516,498073600,0.4981,7.8989,,,1
2026-03-06T00:16:55.806526,15250,2.938556,18.89,1.000000e-03,17518,499712000,0.4997,7.9237,,,1
2026-03-06T00:18:22.094795,15300,2.860334,17.47,1.000000e-03,17523,501350400,0.5014,7.9477,,,1
2026-03-06T00:19:48.718077,15350,2.842676,17.16,1.000000e-03,17527,502988800,0.5030,7.9718,,,1
2026-03-06T00:21:14.718850,15400,2.874583,17.72,1.000000e-03,17531,504627200,0.5046,7.9957,,,1
2026-03-06T00:22:41.325553,15450,2.860739,17.47,1.000000e-03,17535,506265600,0.5063,8.0197,,,1
2026-03-06T00:24:07.379822,15500,2.920137,18.54,1.000000e-03,17540,507904000,0.5079,8.0436,,,1
2026-03-06T00:25:33.560522,15550,2.936518,18.85,1.000000e-03,17544,509542400,0.5095,8.0676,,,1
2026-03-06T00:26:59.825425,15600,2.919670,18.54,1.000000e-03,17549,511180800,0.5112,8.0915,,,1
2026-03-06T00:28:25.915076,15650,2.916043,18.47,1.000000e-03,17553,512819200,0.5128,8.1154,,,1
2026-03-06T00:29:52.106411,15700,2.898496,18.15,1.000000e-03,17557,514457600,0.5145,8.1394,,,1
2026-03-06T00:31:18.363155,15750,2.922754,18.59,1.000000e-03,17561,516096000,0.5161,8.1633,,,1
2026-03-06T00:32:44.603108,15800,2.958122,19.26,1.000000e-03,17566,517734400,0.5177,8.1873,,,1
2026-03-06T00:34:10.664296,15850,2.960482,19.31,1.000000e-03,17570,519372800,0.5194,8.2112,,,1
2026-03-06T00:35:37.142769,15900,2.984002,19.77,1.000000e-03,17574,521011200,0.5210,8.2352,,,1
2026-03-06T00:37:03.357750,15950,3.009172,20.27,1.000000e-03,17578,522649600,0.5226,8.2592,,,1
2026-03-06T00:38:29.906254,16000,2.974434,19.58,1.000000e-03,17582,524288000,0.5243,8.2832,,,1
2026-03-06T00:38:31.891154,16000,2.974434,19.58,1.000000e-03,17581,524288000,0.5243,8.2838,3.462840,,1
2026-03-06T00:40:10.798104,16050,2.875582,17.74,1.000000e-03,17578,525926400,0.5259,8.3112,,,1
2026-03-06T00:41:37.114924,16100,2.910837,18.37,1.000000e-03,17582,527564800,0.5276,8.3352,,,1
2026-03-06T00:43:03.599972,16150,2.940902,18.93,1.000000e-03,17585,529203200,0.5292,8.3592,,,1
2026-03-06T00:44:29.725669,16200,2.876580,17.75,1.000000e-03,17590,530841600,0.5308,8.3832,,,1
2026-03-06T00:45:56.280985,16250,2.804408,16.52,1.000000e-03,17593,532480000,0.5325,8.4072,,,1
2026-03-06T00:47:22.632049,16300,2.780949,16.13,1.000000e-03,17597,534118400,0.5341,8.4312,,,1
2026-03-06T00:48:49.190459,16350,2.822152,16.81,1.000000e-03,17601,535756800,0.5358,8.4552,,,1
2026-03-06T00:50:15.440373,16400,2.768082,15.93,1.000000e-03,17605,537395200,0.5374,8.4792,,,1
2026-03-06T00:51:41.839935,16450,2.800690,16.46,1.000000e-03,17609,539033600,0.5390,8.5032,,,1
2026-03-06T00:53:08.072164,16500,2.899942,18.17,1.000000e-03,17613,540672000,0.5407,8.5271,,,1
2026-03-06T00:54:34.169328,16550,2.930072,18.73,1.000000e-03,17617,542310400,0.5423,8.5511,,,1
2026-03-06T00:56:01.644578,16600,2.942654,18.97,1.000000e-03,17620,543948800,0.5439,8.5754,,,1
2026-03-06T00:57:27.601153,16650,2.928098,18.69,1.000000e-03,17624,545587200,0.5456,8.5992,,,1
2026-03-06T00:58:53.902934,16700,2.915631,18.46,1.000000e-03,17628,547225600,0.5472,8.6232,,,1
2026-03-06T01:00:21.013570,16750,2.805215,16.53,1.000000e-03,17631,548864000,0.5489,8.6474,,,1
2026-03-06T01:01:47.198959,16800,2.767695,15.92,1.000000e-03,17635,550502400,0.5505,8.6713,,,1
2026-03-06T01:03:13.467030,16850,2.867550,17.59,1.000000e-03,17639,552140800,0.5521,8.6953,,,1
2026-03-06T01:04:39.342751,16900,2.881743,17.85,1.000000e-03,17642,553779200,0.5538,8.7192,,,1
2026-03-06T01:06:04.962155,16950,2.871694,17.67,1.000000e-03,17647,555417600,0.5554,8.7429,,,1
2026-03-06T01:07:31.651896,17000,2.890719,18.01,1.000000e-03,17650,557056000,0.5571,8.7670,,,1
2026-03-06T01:07:33.635191,17000,2.890719,18.01,1.000000e-03,17649,557056000,0.5571,8.7676,3.440525,,1
2026-03-06T01:09:09.828503,17050,2.871151,17.66,1.000000e-03,17647,558694400,0.5587,8.7943,,,1
2026-03-06T01:10:35.654441,17100,2.822800,16.82,1.000000e-03,17651,560332800,0.5603,8.8181,,,1
2026-03-06T01:12:01.466083,17150,2.818253,16.75,1.000000e-03,17655,561971200,0.5620,8.8420,,,1
2026-03-06T01:13:27.675448,17200,2.803086,16.50,1.000000e-03,17658,563609600,0.5636,8.8659,,,1
2026-03-06T01:14:53.794337,17250,2.788805,16.26,1.000000e-03,17662,565248000,0.5652,8.8898,,,1
2026-03-06T01:16:19.914852,17300,2.796254,16.38,1.000000e-03,17666,566886400,0.5669,8.9138,,,1
2026-03-06T01:17:45.937552,17350,2.854055,17.36,1.000000e-03,17669,568524800,0.5685,8.9377,,,1
2026-03-06T01:19:12.498997,17400,2.902775,18.22,1.000000e-03,17673,570163200,0.5702,8.9617,,,1
2026-03-06T01:20:38.327379,17450,2.875374,17.73,1.000000e-03,17677,571801600,0.5718,8.9855,,,1
2026-03-06T01:22:06.228405,17500,2.865589,17.56,1.000000e-03,17679,573440000,0.5734,9.0100,,,1
2026-03-06T01:23:31.666039,17550,2.865539,17.56,1.000000e-03,17683,575078400,0.5751,9.0337,,,1
2026-03-06T01:24:57.287999,17600,2.909147,18.34,1.000000e-03,17687,576716800,0.5767,9.0575,,,1
2026-03-06T01:26:23.166201,17650,2.944106,18.99,1.000000e-03,17691,578355200,0.5784,9.0813,,,1
2026-03-06T01:27:49.264588,17700,2.950473,19.11,1.000000e-03,17694,579993600,0.5800,9.1052,,,1
2026-03-06T01:29:15.405295,17750,3.081821,21.80,1.000000e-03,17698,581632000,0.5816,9.1292,,,1
2026-03-06T01:30:41.524043,17800,3.208121,24.73,1.000000e-03,17701,583270400,0.5833,9.1531,,,1
2026-03-06T01:32:07.937946,17850,3.216824,24.95,1.000000e-03,17704,584908800,0.5849,9.1771,,,1
2026-03-06T01:33:34.112871,17900,3.109311,22.41,1.000000e-03,17708,586547200,0.5865,9.2010,,,1
2026-03-06T01:35:00.759929,17950,3.074143,21.63,1.000000e-03,17711,588185600,0.5882,9.2251,,,1
2026-03-06T01:36:27.060053,18000,3.125267,22.77,1.000000e-03,17714,589824000,0.5898,9.2491,,,1
2026-03-06T01:36:29.037525,18000,3.125267,22.77,1.000000e-03,17713,589824000,0.5898,9.2496,3.443581,,1
2026-03-06T01:38:07.796809,18050,3.146047,23.24,1.000000e-03,17710,591462400,0.5915,9.2771,,,1
2026-03-06T01:39:34.036571,18100,3.166717,23.73,1.000000e-03,17713,593100800,0.5931,9.3010,,,1
2026-03-06T01:41:00.455592,18150,3.150992,23.36,1.000000e-03,17716,594739200,0.5947,9.3250,,,1
2026-03-06T01:42:26.889780,18200,3.151997,23.38,1.000000e-03,17720,596377600,0.5964,9.3490,,,1
2026-03-06T01:43:52.749774,18250,3.116450,22.57,1.000000e-03,17723,598016000,0.5980,9.3729,,,1
2026-03-06T01:45:18.534387,18300,3.099771,22.19,1.000000e-03,17726,599654400,0.5997,9.3967,,,1
2026-03-06T01:46:44.834487,18350,3.087384,21.92,1.000000e-03,17730,601292800,0.6013,9.4207,,,1
2026-03-06T01:48:10.704239,18400,3.072358,21.59,1.000000e-03,17733,602931200,0.6029,9.4445,,,1
2026-03-06T01:49:37.687638,18450,3.065462,21.44,1.000000e-03,17736,604569600,0.6046,9.4687,,,1
2026-03-06T01:51:03.144315,18500,2.942823,18.97,1.000000e-03,17740,606208000,0.6062,9.4924,,,1
2026-03-06T01:52:30.005852,18550,2.814741,16.69,1.000000e-03,17742,607846400,0.6078,9.5166,,,1
2026-03-06T01:53:55.492297,18600,2.730093,15.33,1.000000e-03,17746,609484800,0.6095,9.5403,,,1
2026-03-06T01:55:22.108605,18650,2.811197,16.63,1.000000e-03,17749,611123200,0.6111,9.5644,,,1
2026-03-06T01:56:47.986182,18700,2.912193,18.40,1.000000e-03,17752,612761600,0.6128,9.5882,,,1
2026-03-06T01:58:14.131462,18750,3.002448,20.13,1.000000e-03,17755,614400000,0.6144,9.6122,,,1
2026-03-06T01:59:41.039518,18800,3.081717,21.80,1.000000e-03,17758,616038400,0.6160,9.6363,,,1
2026-03-06T02:01:06.678404,18850,2.997239,20.03,1.000000e-03,17761,617676800,0.6177,9.6601,,,1
2026-03-06T02:02:32.439492,18900,2.960745,19.31,1.000000e-03,17765,619315200,0.6193,9.6839,,,1
2026-03-06T02:03:58.720699,18950,2.999834,20.08,1.000000e-03,17768,620953600,0.6210,9.7079,,,1
